TableID,TableName,Name,DataType,Size,Nullable,Description,IsInCSV,Scrambled
2008000,PlayerGame,PopOuts,decimal,32,True,Total pop outs,True,True
2008000,PlayerGame,IntentionalWalks,decimal,32,True,Total intentional walks,True,True
2008000,PlayerGame,ReachedOnError,decimal,32,True,Total times reached on error,True,True
2008000,PlayerGame,BallsInPlay,decimal,32,True,Total balls in play,True,True
2008000,PlayerGame,BattingAverageOnBallsInPlay,decimal,32,True,Total batting average on balls in play (BABIP),True,True
2008000,PlayerGame,WeightedOnBasePercentage,decimal,32,True,Total weight on base percentage,True,True
2008000,PlayerGame,PitchingSingles,decimal,32,True,Total singles allowed while pitching,True,True
2008000,PlayerGame,PitchingDoubles,decimal,32,True,Total doubles allowed while pitching,True,True
2008000,PlayerGame,PitchingTriples,decimal,32,True,Total triples allowed while pitching,True,True
2008000,PlayerGame,PitchingGrandSlams,decimal,32,True,Total grand slams allowed while pitching,True,True
2008000,PlayerGame,PitchingHitByPitch,decimal,32,True,Total batters hit by pitch while pitching,True,True
2008000,PlayerGame,PitchingSacrifices,decimal,32,True,Total sacrifices while pitching,True,True
2008000,PlayerGame,PitchingSacrificeFlies,decimal,32,True,Total sacrifice flies while pitching,True,True
2008000,PlayerGame,PitchingGroundIntoDoublePlay,decimal,32,True,Total grounded into double plays while pitching,True,True
2008000,PlayerGame,PitchingCompleteGames,decimal,32,True,Total complete games while pitching,True,True
2008000,PlayerGame,PitchingShutOuts,decimal,32,True,Total shuouts while pitching,True,True
2008000,PlayerGame,PitchingNoHitters,decimal,32,True,Total no hitters while pitching,True,True
2008000,PlayerGame,PitchingPerfectGames,decimal,32,True,Total perfect games while pitching,True,True
2008000,PlayerGame,PitchingPlateAppearances,decimal,32,True,Total plate appearances while pitching,True,True
2008000,PlayerGame,PitchingTotalBases,decimal,32,True,Total bases while pitching,True,True
2008000,PlayerGame,PitchingFlyOuts,decimal,32,True,Total fly outs while pitching,True,True
2008000,PlayerGame,PitchingGroundOuts,decimal,32,True,Total ground outs while pitching,True,True
2008000,PlayerGame,PitchingLineOuts,decimal,32,True,Total line outs while pitching,True,True
2008000,PlayerGame,PitchingPopOuts,decimal,32,True,Total pop outs while pitching,True,True
2008000,PlayerGame,PitchingIntentionalWalks,decimal,32,True,Total intentional walks while pitching,True,True
2008000,PlayerGame,PitchingReachedOnError,decimal,32,True,Total times reached on error while pitching,True,True
2008000,PlayerGame,PitchingCatchersInterference,decimal,32,True,Total catchers interference while pitching,True,True
2008000,PlayerGame,PitchingBallsInPlay,decimal,32,True,Total balls in play while pitching,True,True
2008000,PlayerGame,PitchingOnBasePercentage,decimal,32,True,Total on base percentage (OBP) while pitching,True,True
2008000,PlayerGame,PitchingSluggingPercentage,decimal,32,True,Total slugging percentage (SLG) while pitching,True,True
2008000,PlayerGame,PitchingOnBasePlusSlugging,decimal,32,True,Total on base plus slugging (OPS) while pitching,True,True
2008000,PlayerGame,PitchingStrikeoutsPerNineInnings,decimal,32,True,Total strikeouts per nine innings (K/9) while pitching,True,True
2008000,PlayerGame,PitchingWalksPerNineInnings,decimal,32,True,Total walks per nine innings (BB/9) while pitching,True,True
2008000,PlayerGame,PitchingBattingAverageOnBallsInPlay,decimal,32,True,Total batting average on balls in play (BABIP) while pitching,True,True
2008000,PlayerGame,PitchingWeightedOnBasePercentage,decimal,32,True,Total weighted on base percentage while pitching ,True,True
2008000,PlayerGame,DoublePlays,decimal,32,True,Total double plays; defined as one of: Bunted into Double Play; Fly into Double Play; Fouled into Double Play; Ground into Double Pla;y Line into Double Play; Popped into Double Play,True,True
2008000,PlayerGame,PitchingDoublePlays,decimal,32,True,Total double plays while pitching,True,True
2008000,PlayerGame,BattingOrderConfirmed,boolean,,True,Whether the batting order is confirmed (true/false),True,True
2008000,PlayerGame,IsolatedPower,decimal,32,True,Total isolated power (ISO),True,True
2008000,PlayerGame,FieldingIndependentPitching,decimal,32,True,Total fielding independent pitching (FIP),True,True
2008000,PlayerGame,PitchingQualityStarts,decimal,32,True,Total quality starts pitched,True,True
2008000,PlayerGame,PitchingInningStarted,integer,32,True,The inning that the pitcher entered the game (if any).,True,True
2008000,PlayerGame,LeftOnBase,decimal,32,True,Total left on base percentage ,True,True
2008000,PlayerGame,PitchingHolds,decimal,32,True,Total holds pitched,True,True
2008000,PlayerGame,PitchingBlownSaves,decimal,32,True,Total blown saves pitched,True,True
2008000,PlayerGame,SubstituteBattingOrder,integer,32,True,The position in the batting order where this player was substituted into the game (does not include players in the starting lineup),True,True
2008000,PlayerGame,SubstituteBattingOrderSequence,integer,32,True,The sequence in which this player was substituted into the game; within the particular batting order,True,True
2008000,PlayerGame,FantasyPointsFantasyDraft,decimal,32,True,Total FantasyDraft fantasy points,True,True
2008000,PlayerGame,FantasyPointsBatting,decimal,32,True,Total batting fantasy points,True,
2008000,PlayerGame,FantasyPointsPitching,decimal,32,True,Total pitching fantasy points,True,
2056000,PlayerGameBasic,Updated,datetime,,True,The date and time of the late update made to this record (in US Eastern Time),False,False
2056000,PlayerGameBasic,Games,integer,32,True,The number of games played by the player. Note: for game feeds this will always = 1.,False,False
2056000,PlayerGameBasic,AtBats,decimal,32,True,Total at bats by the player in the game,False,True
2056000,PlayerGameBasic,Runs,decimal,32,True,Total runs scored by the player in the game,False,True
2056000,PlayerGameBasic,Hits,decimal,32,True,Total hits by the player in the game,False,True
2056000,PlayerGameBasic,Singles,decimal,32,True,Total singles by the player in the game,False,True
2056000,PlayerGameBasic,Doubles,decimal,32,True,Total double plays by the player in the game. Note: includes all types of double plays. Ex: ground into double play; fly into double play; popped out into double play; etc.,False,True
2056000,PlayerGameBasic,Triples,decimal,32,True,Total triples by the player in the game,False,True
2056000,PlayerGameBasic,HomeRuns,decimal,32,True,Total home runs by the player in the game,False,True
2056000,PlayerGameBasic,RunsBattedIn,decimal,32,True,Total runs batted in by the player in the game,False,True
2056000,PlayerGameBasic,BattingAverage,decimal,32,True,Total batting average by the player in the game,False,True
2056000,PlayerGameBasic,Outs,decimal,32,True,Total batting outs by the player in the game,False,True
2056000,PlayerGameBasic,Strikeouts,decimal,32,True,Total strikeouts while batting by the player in the game,False,True
2056000,PlayerGameBasic,Walks,decimal,32,True,Total walks recorded by the player in the game,False,True
2056000,PlayerGameBasic,HitByPitch,decimal,32,True,Total times the player was hit by a pitch in the game,False,True
2056000,PlayerGameBasic,Sacrifices,decimal,32,True,Total sacrifices by the player in the game,False,True
2056000,PlayerGameBasic,SacrificeFlies,decimal,32,True,Total sacrifice flies by the player in the game,False,True
2056000,PlayerGameBasic,GroundIntoDoublePlay,decimal,32,True,Total times the player grounded into double play (GIDP) in the game,False,True
2056000,PlayerGameBasic,StolenBases,decimal,32,True,Total stolen bases by the player in the game,False,True
2056000,PlayerGameBasic,CaughtStealing,decimal,32,True,Total times the player was caught stealing in the game,False,True
2056000,PlayerGameBasic,PitchesSeen,decimal,32,True,Total pitches seen by the player in the game,False,True
2056000,PlayerGameBasic,OnBasePercentage,decimal,32,True,Total on base percentage (OBP) by the player in the game,False,True
2056000,PlayerGameBasic,SluggingPercentage,decimal,32,True,Total slugging percentage (SLG) of the player in the game.,False,True
2056000,PlayerGameBasic,OnBasePlusSlugging,decimal,32,True,Total on base plus slugging percentage (OPS) by the player in the game,False,True
2056000,PlayerGameBasic,Errors,decimal,32,True,Total errors committed by the player in the game,False,True
2056000,PlayerGameBasic,Wins,decimal,32,True,Total wins recorded by the pitcher in the game,False,True
2056000,PlayerGameBasic,Losses,decimal,32,True,Total pitching losses by the player in the game. Note: this can be either 0 or 1 for single game (non-projected) fields.,False,True
2056000,PlayerGameBasic,Saves,decimal,32,True,Total saves by the player in the game,False,True
2056000,PlayerGameBasic,InningsPitchedDecimal,decimal,32,True,Decimal representation of total innings pitched by the player in the game. Note: 1 out in an inning would be .33. 2 outs would be .66. Ex: 5 full innings and 1 out would be 5.33.,False,True
2056000,PlayerGameBasic,TotalOutsPitched,decimal,32,True,The total number of outs recorded by the player in the game,False,True
2056000,PlayerGameBasic,InningsPitchedFull,decimal,32,True,Total full innings pitched by the player in the game. Note: if the player has pitched 5.33 innings; this will be 5 as the 6th inning was not "full" yet.,False,True
2056000,PlayerGameBasic,InningsPitchedOuts,decimal,32,True,Outs pitched beyond InningsPitchedFull by the player in the game (possible values: 0; 1; 2),False,True
2056000,PlayerGameBasic,EarnedRunAverage,decimal,32,True,Total earned run average by the player in the game,False,True
2056000,PlayerGameBasic,PitchingHits,decimal,32,True,Total hits allowed while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingRuns,decimal,32,True,Total runs allowed while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingEarnedRuns,decimal,32,True,Total earned runs allowed while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingWalks,decimal,32,True,Total walks allowed while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingStrikeouts,decimal,32,True,Total strikeouts while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingHomeRuns,decimal,32,True,Total home runs allowed while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchesThrown,decimal,32,True,Total pitches thrown by the player in the game,False,True
2056000,PlayerGameBasic,PitchesThrownStrikes,decimal,32,True,Total pitches thrown for strikes by the player in the game,False,True
2056000,PlayerGameBasic,WalksHitsPerInningsPitched,decimal,32,True,Total walks and hits allowed by a player divided by innings pitched (WHIP) in the game,False,True
2056000,PlayerGameBasic,PitchingBattingAverageAgainst,decimal,32,True,Total batting average against (BAA) while pitching by the player in the game,False,True
2056000,PlayerGameBasic,GrandSlams,decimal,32,True,Total grand slams by the player in the game,False,True
2056000,PlayerGameBasic,PlateAppearances,decimal,32,True,Total plate appearances by the player in the game,False,True
2056000,PlayerGameBasic,TotalBases,decimal,32,True,The total number of bases recorded by the player in the game,False,True
2056000,PlayerGameBasic,FlyOuts,decimal,32,True,Total fly outs by the player in the game,False,True
2056000,PlayerGameBasic,GroundOuts,decimal,32,True,Total ground outs by the player in the game,False,True
2056000,PlayerGameBasic,LineOuts,decimal,32,True,Total lineouts by the player in the game,False,True
2056000,PlayerGameBasic,PopOuts,decimal,32,True,Total pop outs by the player in the game,False,True
2056000,PlayerGameBasic,IntentionalWalks,decimal,32,True,Total intentional walks by the player in the game,False,True
2056000,PlayerGameBasic,ReachedOnError,decimal,32,True,Total times the player reached base on an error in the game,False,True
2056000,PlayerGameBasic,BallsInPlay,decimal,32,True,Total balls in play by the player in the game,False,True
2056000,PlayerGameBasic,BattingAverageOnBallsInPlay,decimal,32,True,Total batting average on balls in play (BABIP),True,True
2056000,PlayerGameBasic,WeightedOnBasePercentage,decimal,32,True,Total weighted on base percentage (wOBA) by the player in the game,False,True
2056000,PlayerGameBasic,PitchingSingles,decimal,32,True,Total singles allowed while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingDoubles,decimal,32,True,Total doubles allowed while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingTriples,decimal,32,True,Total triples allowed while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingGrandSlams,decimal,32,True,Total grand slams allowed while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingHitByPitch,decimal,32,True,Total batters hit by pitch while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingSacrifices,decimal,32,True,Total sacrifices while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingSacrificeFlies,decimal,32,True,Total sacrifice flies while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingGroundIntoDoublePlay,decimal,32,True,Total grounded into double plays while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingCompleteGames,decimal,32,True,Total complete games while pitching by the player in the game. Note: there can only be maximum one complete game pitched per game.,False,True
2056000,PlayerGameBasic,PitchingShutOuts,decimal,32,True,Total shutouts while pitching by the player in the game. Note: a player can have a maximum of one shutout in a single game.,False,True
2056000,PlayerGameBasic,PitchingNoHitters,decimal,32,True,Total no hitters while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingPerfectGames,decimal,32,True,Total perfect games while pitching by the player in the game. Note: there can be a maximum of one perfect game in a single game.,False,True
2056000,PlayerGameBasic,PitchingPlateAppearances,decimal,32,True,Total plate appearances while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingTotalBases,decimal,32,True,Total bases allowed while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingFlyOuts,decimal,32,True,Total fly outs while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingGroundOuts,decimal,32,True,Total ground outs while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingLineOuts,decimal,32,True,Total line outs while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingPopOuts,decimal,32,True,Total pop outs while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingIntentionalWalks,decimal,32,True,Total intentional walks while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingReachedOnError,decimal,32,True,Total times reached on error occurred while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingCatchersInterference,decimal,32,True,Total catchers interference while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingBallsInPlay,decimal,32,True,Total balls in play while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingOnBasePercentage,decimal,32,True,Total on base percentage (OBP) while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingSluggingPercentage,decimal,32,True,Total slugging percentage (SLG) while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingOnBasePlusSlugging,decimal,32,True,Total on base plus slugging (OPS) while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingStrikeoutsPerNineInnings,decimal,32,True,Total strikeouts per nine innings (K/9) while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingWalksPerNineInnings,decimal,32,True,Total walks per nine innings (BB/9) while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingBattingAverageOnBallsInPlay,decimal,32,True,Total batting average on balls in play (BABIP) while pitching by the player in the game,False,True
2056000,PlayerGameBasic,PitchingWeightedOnBasePercentage,decimal,32,True,Total weighted on base percentage (wOBA) while pitching by the player in the game,False,True
2056000,PlayerGameBasic,DoublePlays,decimal,32,True,Total double plays; defined as one of: Bunted into Double Play; Fly into Double Play; Fouled into Double Play; Ground into Double Pla;y Line into Double Play; Popped into Double Play,True,True
2056000,PlayerGameBasic,PitchingDoublePlays,decimal,32,True,Total double plays while pitching by the player in the game,False,True
2056000,PlayerGameBasic,BattingOrderConfirmed,boolean,,True,Whether the batting order is confirmed (true/false),True,True
2056000,PlayerGameBasic,IsolatedPower,decimal,32,True,Total isolated power (ISO) by the player in the game,False,True
2056000,PlayerGameBasic,FieldingIndependentPitching,decimal,32,True,Total fielding independent pitching (FIP) by the player in the game,False,True
2056000,PlayerGameBasic,PitchingQualityStarts,decimal,32,True,Total quality starts (QS) pitched by the player in the game. Note: a player can have a maximum of one quality start in a single game.,False,True
2056000,PlayerGameBasic,PitchingInningStarted,integer,32,True,The inning that the pitcher entered the game (if any),False,True
2056000,PlayerGameBasic,LeftOnBase,decimal,32,True,Total runners left on base by the player in the game,False,True
2056000,PlayerGameBasic,PitchingHolds,decimal,32,True,Total holds pitched by the player in the game. Note: a player can have maximum one hold in a single game.,False,True
2056000,PlayerGameBasic,PitchingBlownSaves,decimal,32,True,Total blown saves by the player in the game. Note: a player can have a maximum of one blown save in a single game.,False,True
2056000,PlayerGameBasic,SubstituteBattingOrder,integer,32,True,The position in the batting order where this player was substituted into the game (does not include players in the starting lineup),True,True
2056000,PlayerGameBasic,SubstituteBattingOrderSequence,integer,32,True,The sequence in which this player was substituted into the game; within the particular batting order,True,True
2056000,PlayerGameBasic,GameID,integer,32,True,The unique ID of the game tied to this PlayerGame record,False,False
2056000,PlayerGameBasic,OpponentID,integer,32,True,The TeamID of the opposing team in the game,False,False
2056000,PlayerGameBasic,Opponent,string,10,True,The name [Key] of the player's opponent in the game,False,False
2056000,PlayerGameBasic,Day,date,,True,The day of the game,True,False
2056000,PlayerGameBasic,DateTime,datetime,,True,The date and time of the game in US Eastern Time,False,False
2056000,PlayerGameBasic,HomeOrAway,string,4,True,Whether the team is home or away,False,False
2056000,PlayerGameBasic,IsGameOver,boolean,,False,Whether or not the player's game is over (returns true/false),False,False
2056000,PlayerGameBasic,GlobalGameID,integer,32,True,A globally unique ID for this game. This value is guaranteed to be unique across all sports/leagues.,False,False
2056000,PlayerGameBasic,GlobalOpponentID,integer,32,True,A globally unique ID for this team's opponent. This value is guaranteed to be unique across all sports/leagues.,False,False
2056000,PlayerGameBasic,StatID,integer,32,False,The unique ID of the stat,True,False
2056000,PlayerGameBasic,TeamID,integer,32,True,The team's unique TeamID as assigned by SportsDataIO,False,False
2056000,PlayerGameBasic,PlayerID,integer,32,True,The player's unique PlayerID as assigned by SportsDataIO. Note: this ID will stay with the player throughout their MLB career.,False,False
2056000,PlayerGameBasic,SeasonType,integer,32,True,The type of season that this record corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=AllStar),False,False
2056000,PlayerGameBasic,Season,integer,32,True,The MLB season of the game,True,False
2056000,PlayerGameBasic,Name,string,50,True,Player's full name,False,False
2056000,PlayerGameBasic,Team,string,10,True,The abbreviation [Key] of the team,False,False
2056000,PlayerGameBasic,Position,string,10,True,The player's position associated with the given game or season. Possible values: 1B; 2B; 3B; C; CF; DH; IF; LF; OF; P; PH; PR; RF; RP; SP; SS.,False,False
2056000,PlayerGameBasic,PositionCategory,string,10,True,The player's position category. Possible values: DH; IF; OF; P; PH; PR.,False,False
2056000,PlayerGameBasic,Started,integer,32,True,Whether the player started in the game. Note: started = 1 and not starting = 0.,False,False
2056000,PlayerGameBasic,BattingOrder,integer,32,True,Where the player batted in the lineup for the game (1;2;3; etc.),False,True
2056000,PlayerGameBasic,GlobalTeamID,integer,32,True,A globally unique ID for this team. This value is guaranteed to be unique across all sports/leagues.,False,False
2009000,TeamGame,StatID,integer,32,False,The unique ID of the stat,False,False
2009000,TeamGame,TeamID,integer,32,True,The team's unique TeamID as assigned by SportsDataIO,False,False
2009000,TeamGame,SeasonType,integer,32,True,The type of season that this record corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=AllStar),False,False
2009000,TeamGame,Season,integer,32,True,The MLB season of the game,True,False
2009000,TeamGame,Name,string,50,True,Team's full name (city and mascot),False,False
2009000,TeamGame,Team,string,10,True,The abbreviation [Key] of the team,False,False
2009000,TeamGame,GlobalTeamID,integer,32,True,A globally unique ID for this team. This value is guaranteed to be unique across all sports/leagues,False,False
2009000,TeamGame,GameID,integer,32,True,The unique ID of this game,True,False
2009000,TeamGame,OpponentID,integer,32,True,The unique ID of the team's opponent,True,False
2009000,TeamGame,Opponent,string,10,True,The name of the opponent ,True,False
2009000,TeamGame,Day,date,,True,The day of the game,True,False
2009000,TeamGame,DateTime,datetime,,True,The date and time of the game,True,False
2009000,TeamGame,HomeOrAway,string,4,True,Whether the team is home or away,True,False
2009000,TeamGame,IsGameOver,boolean,,False,Whether the game is over (true/false),True,False
2009000,TeamGame,GlobalGameID,integer,32,True,A globally unique ID for this game. This value is guaranteed to be unique across all sports/leagues.,False,False
2009000,TeamGame,GlobalOpponentID,integer,32,True,A globally unique ID for this opponent. This value is guaranteed to be unique across all sports/leagues.,True,False
2009000,TeamGame,Updated,datetime,,True,The timestamp of when the record was last updated (US Eastern Time).,True,False
2009000,TeamGame,Games,integer,32,True,The number of games played.,True,False
2009000,TeamGame,FantasyPoints,decimal,32,True,Total fantasy points,True,True
2009000,TeamGame,AtBats,decimal,32,True,At bats while hitting,True,True
2009000,TeamGame,Runs,decimal,32,True,Total runs scored.,True,True
2009000,TeamGame,Hits,decimal,32,True,Total hits,True,True
2009000,TeamGame,Singles,decimal,32,True,Total singles,True,True
2009000,TeamGame,Doubles,decimal,32,True,Total doubles,True,True
2009000,TeamGame,Triples,decimal,32,True,Total triples,True,True
2009000,TeamGame,HomeRuns,decimal,32,True,Total home runs,True,True
2009000,TeamGame,RunsBattedIn,decimal,32,True,Total runs batted in,True,True
2009000,TeamGame,BattingAverage,decimal,32,True,Total batting average,True,True
2009000,TeamGame,Outs,decimal,32,True,Total outs,True,True
2009000,TeamGame,Strikeouts,decimal,32,True,Total strikeouts,True,True
2009000,TeamGame,Walks,decimal,32,True,Total walks,True,True
2009000,TeamGame,HitByPitch,decimal,32,True,Total times hit by pitch,True,True
2009000,TeamGame,Sacrifices,decimal,32,True,Total sacrifices,True,True
2009000,TeamGame,SacrificeFlies,decimal,32,True,Total sacrifice flies,True,True
2009000,TeamGame,GroundIntoDoublePlay,decimal,32,True,Total times grounded into double play,True,True
2009000,TeamGame,StolenBases,decimal,32,True,Total stolen bases,True,True
2009000,TeamGame,CaughtStealing,decimal,32,True,Total caught stealing,True,True
2009000,TeamGame,PitchesSeen,decimal,32,True,Total pitches seen,True,True
2009000,TeamGame,OnBasePercentage,decimal,32,True,Total on base percentage,True,True
2009000,TeamGame,SluggingPercentage,decimal,32,True,Total slugging percentage,True,True
2009000,TeamGame,OnBasePlusSlugging,decimal,32,True,Total on base plus percentage ,True,True
2009000,TeamGame,Errors,decimal,32,True,Total errors,True,True
2009000,TeamGame,Wins,decimal,32,True,Total wins by the team/player,True,True
2009000,TeamGame,Losses,decimal,32,True,Total losses by the team/player,True,True
2009000,TeamGame,Saves,decimal,32,True,Total saves by team/player,True,True
2009000,TeamGame,InningsPitchedDecimal,decimal,32,True,Decimal representation of total innings pitched (e.g. 1.33; 7.66; etc),True,True
2009000,TeamGame,TotalOutsPitched,decimal,32,True,Total outs pitched by team/player,True,True
2009000,TeamGame,InningsPitchedFull,decimal,32,True,Total full innings pitched (e.g. 6; 71; 89; etc),True,True
2009000,TeamGame,InningsPitchedOuts,decimal,32,True,Outs pitched beyond InningsPitchedFull (possible values: 0; 1; 2),True,True
2009000,TeamGame,EarnedRunAverage,decimal,32,True,Total earned run average by team/player,True,True
2009000,TeamGame,PitchingHits,decimal,32,True,Hits allowed while pitching,True,True
2009000,TeamGame,PitchingRuns,decimal,32,True,Runs allowed while pitching,True,True
2009000,TeamGame,PitchingEarnedRuns,decimal,32,True,Earned runs allowed while pitching,True,True
2009000,TeamGame,PitchingWalks,decimal,32,True,Walks allowed while pitching,True,True
2009000,TeamGame,PitchingStrikeouts,decimal,32,True,Strikeouts allowed while pitching,True,True
2009000,TeamGame,PitchingHomeRuns,decimal,32,True,Home runs allowed while pitching,True,True
2009000,TeamGame,PitchesThrown,decimal,32,True,Total pitches thrown while pitching,True,True
2009000,TeamGame,PitchesThrownStrikes,decimal,32,True,Total pitches thrown for strikes while pitching,True,True
2009000,TeamGame,WalksHitsPerInningsPitched,decimal,32,True,Walks plus hits per innings pitched (WHIP) while pitching,True,True
2009000,TeamGame,PitchingBattingAverageAgainst,decimal,32,True,Total batting average against (BAA) while pitching,True,True
2009000,TeamGame,GrandSlams,decimal,32,True,Total grand slams,True,True
2009000,TeamGame,FantasyPointsFanDuel,decimal,32,True,Total FanDuel fantasy points,True,True
2009000,TeamGame,FantasyPointsDraftKings,decimal,32,True,Total DraftKings fantasy points,True,True
2009000,TeamGame,FantasyPointsYahoo,decimal,32,True,Total Yahoo fantasy points,True,True
2009000,TeamGame,PlateAppearances,decimal,32,True,Total plate appearances,True,True
2009000,TeamGame,TotalBases,decimal,32,True,Number of total bases,True,True
2009000,TeamGame,FlyOuts,decimal,32,True,Total fly outs,True,True
2009000,TeamGame,GroundOuts,decimal,32,True,Total ground outs,True,True
2009000,TeamGame,LineOuts,decimal,32,True,Total line outs,True,True
2009000,TeamGame,PopOuts,decimal,32,True,Total pop outs,True,True
2009000,TeamGame,IntentionalWalks,decimal,32,True,Total intentional walks,True,True
2009000,TeamGame,ReachedOnError,decimal,32,True,Total times reached on error,True,True
2009000,TeamGame,BallsInPlay,decimal,32,True,Total balls in play,True,True
2009000,TeamGame,BattingAverageOnBallsInPlay,decimal,32,True,Total batting average on balls in play (BABIP),True,True
2009000,TeamGame,WeightedOnBasePercentage,decimal,32,True,Total weight on base percentage,True,True
2009000,TeamGame,PitchingSingles,decimal,32,True,Total singles allowed while pitching,True,True
2009000,TeamGame,PitchingDoubles,decimal,32,True,Total doubles allowed while pitching,True,True
2009000,TeamGame,PitchingTriples,decimal,32,True,Total triples allowed while pitching,True,True
2009000,TeamGame,PitchingGrandSlams,decimal,32,True,Total grand slams allowed while pitching,True,True
2009000,TeamGame,PitchingHitByPitch,decimal,32,True,Total batters hit by pitch while pitching,True,True
2009000,TeamGame,PitchingSacrifices,decimal,32,True,Total sacrifices while pitching,True,True
2009000,TeamGame,PitchingSacrificeFlies,decimal,32,True,Total sacrifice flies while pitching,True,True
2009000,TeamGame,PitchingGroundIntoDoublePlay,decimal,32,True,Total grounded into double plays while pitching,True,True
2009000,TeamGame,PitchingCompleteGames,decimal,32,True,Total complete games while pitching,True,True
2009000,TeamGame,PitchingShutOuts,decimal,32,True,Total shuouts while pitching,True,True
2009000,TeamGame,PitchingNoHitters,decimal,32,True,Total no hitters while pitching,True,True
2009000,TeamGame,PitchingPerfectGames,decimal,32,True,Total perfect games while pitching,True,True
2009000,TeamGame,PitchingPlateAppearances,decimal,32,True,Total plate appearances while pitching,True,True
2009000,TeamGame,PitchingTotalBases,decimal,32,True,Total bases while pitching,True,True
2009000,TeamGame,PitchingFlyOuts,decimal,32,True,Total fly outs while pitching,True,True
2009000,TeamGame,PitchingGroundOuts,decimal,32,True,Total ground outs while pitching,True,True
2009000,TeamGame,PitchingLineOuts,decimal,32,True,Total line outs while pitching,True,True
2009000,TeamGame,PitchingPopOuts,decimal,32,True,Total pop outs while pitching,True,True
2009000,TeamGame,PitchingIntentionalWalks,decimal,32,True,Total intentional walks while pitching,True,True
2009000,TeamGame,PitchingReachedOnError,decimal,32,True,Total times reached on error while pitching,True,True
2009000,TeamGame,PitchingCatchersInterference,decimal,32,True,Total catchers interference while pitching,True,True
2009000,TeamGame,PitchingBallsInPlay,decimal,32,True,Total balls in play while pitching,True,True
2009000,TeamGame,PitchingOnBasePercentage,decimal,32,True,Total on base percentage (OBP) while pitching,True,True
2009000,TeamGame,PitchingSluggingPercentage,decimal,32,True,Total slugging percentage (SLG) while pitching,True,True
2009000,TeamGame,PitchingOnBasePlusSlugging,decimal,32,True,Total on base plus slugging (OPS) while pitching,True,True
2009000,TeamGame,PitchingStrikeoutsPerNineInnings,decimal,32,True,Total strikeouts per nine innings (K/9) while pitching,True,True
2009000,TeamGame,PitchingWalksPerNineInnings,decimal,32,True,Total walks per nine innings (BB/9) while pitching,True,True
2009000,TeamGame,PitchingBattingAverageOnBallsInPlay,decimal,32,True,Total batting average on balls in play (BABIP) while pitching,True,True
2009000,TeamGame,PitchingWeightedOnBasePercentage,decimal,32,True,Total weighted on base percentage while pitching ,True,True
2009000,TeamGame,DoublePlays,decimal,32,True,Total double plays; defined as one of: Bunted into Double Play; Fly into Double Play; Fouled into Double Play; Ground into Double Pla;y Line into Double Play; Popped into Double Play,True,True
2009000,TeamGame,PitchingDoublePlays,decimal,32,True,Total double plays while pitching,True,True
2009000,TeamGame,BattingOrderConfirmed,boolean,,True,Whether the batting order is confirmed (true/false),True,True
2009000,TeamGame,IsolatedPower,decimal,32,True,Total isolated power (ISO),True,True
2009000,TeamGame,FieldingIndependentPitching,decimal,32,True,Total fielding independent pitching (FIP),True,True
2009000,TeamGame,PitchingQualityStarts,decimal,32,True,Total quality starts pitched,True,True
2009000,TeamGame,PitchingInningStarted,integer,32,True,The inning that the pitcher entered the game (if any).,True,True
2009000,TeamGame,LeftOnBase,decimal,32,True,Total left on base percentage ,True,True
